cnt,casual,registered
-0.5097541843953345,-0.6424540898945102,-0.4016117813124219
-0.6475805855669968,-0.683017902233731,-0.553570108665647
-0.7633547625511932,-0.6424540898945102,-0.7055284360188722
-0.8570767153479235,-0.7032998084033414,-0.7980248091904005
-0.9673378362852534,-0.683017902233731,-0.936769368947693
-1.0059292286133188,-0.7032998084033414,-0.9764106717354909
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-0.9122072758165884,-0.7032998084033414,-0.8640936471700637
-0.6365544734732638,-0.7032998084033414,-0.5337494572717482
0.14629948518177815,-0.6424540898945102,0.38460739064556904
-0.2726927743800753,-0.5613264652160687,-0.1439433131917358
-0.8019461548792586,-0.6221721837248998,-0.7583835064026027
-0.6916850339419287,-0.480198840537627,-0.6724940170290407
-0.6530936416138633,-0.581608371385679,-0.5932114114534449
-0.4380844557860701,-0.29766168501113344,-0.42803931650428717
-0.581423913004599,-0.378789309689575,-0.573390760059546
-0.6365544734732638,-0.480198840537627,-0.6064251790493775
-0.3553886150830727,-0.4396350281984062,-0.2826878729490283
0.11873420494744569,-0.35850740351996463,0.2590765984842091
-0.08524886878661454,-0.5410445590464582,0.07408385214115244
-0.48770196020786855,-0.581608371385679,-0.3950048975144556
-0.6971980899887953,-0.683017902233731,-0.6130320628473438
-0.7854069867386592,-0.7032998084033414,-0.7121353198168385
-0.807459210926125,-0.683017902233731,-0.74516973880667
-0.7523286504574602,-0.6221721837248998,-0.6989215522209059
-0.8791289395353895,-0.6627359960641206,-0.8376661119781984
-0.9122072758165884,-0.683017902233731,-0.8707005309680299
-0.9618247802383869,-0.683017902233731,-0.9301624851497268
-0.9893900604727194,-0.6627359960641206,-0.9698037879375246
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0334945088476513,-0.7032998084033414,-1.0094450907253225
-0.9838770044258529,-0.683017902233731,-0.956590020341592
-0.8791289395353895,-0.683017902233731,-0.831059228180232
-0.807459210926125,-0.6221721837248998,-0.764990390200569
-0.581423913004599,-0.4599169343680166,-0.5469632248676808
-0.41603223159860414,-0.11512452948463986,-0.46107373549411873
-0.38295389531740515,-0.17597024799347105,-0.4016117813124219
-0.30025805461440774,-0.07456071714541906,-0.3355429433327588
-0.38295389531740515,-0.11512452948463986,-0.42143243270632086
-0.08524886878661454,0.2296678753987369,-0.17697773218156737
-0.24512749414574284,0.1282583445506849,-0.3355429433327588
-0.2892319425206748,-0.23681596650230224,-0.2694741053530957
-0.6916850339419287,-0.6424540898945102,-0.6196389466453102
-0.8184853230198581,-0.683017902233731,-0.7583835064026027
-0.8239983790667246,-0.7032998084033414,-0.7583835064026027
-0.7633547625511932,-0.5410445590464582,-0.7385628550087038
-0.7964330988323921,-0.6018902775552895,-0.7583835064026027
-0.8681028274416566,-0.7032998084033414,-0.8112385767863332
-0.829511435113591,-0.6221721837248998,-0.7914179253924343
-0.9122072758165884,-0.7032998084033414,-0.8640936471700637
-0.9342595000040544,-0.7032998084033414,-0.8905211823619289
-0.9783639483789863,-0.6424540898945102,-0.9631969041395583
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-1.0169553407070517,-0.683017902233731,-0.9962313231293899
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-0.9783639483789863,-0.7032998084033414,-0.9433762527456594
-0.7854069867386592,-0.480198840537627,-0.7848110415944679
-0.46564973602040255,-0.33822549735035423,-0.4478599678981861
-0.4270583436923371,-0.19625215416308145,-0.4478599678981861
-0.2065361018176774,0.45276884326445127,-0.3950048975144556
-0.1955099897239444,0.5338964679428929,-0.40821866511038823
-0.15691859739587896,0.3107955000771785,-0.2892947567469946
-0.15140554134901246,0.08769453221146412,-0.2100121511713989
-0.30577111066127427,-0.15568834182386065,-0.31572229193885987
-0.3553886150830727,-0.11512452948463986,-0.3883980137164893
-0.5207802964890674,-0.378789309689575,-0.5007150382819165
-0.7082242020825282,-0.5004807467072374,-0.6857077846249733
-0.7854069867386592,-0.4193531220287958,-0.8046316929883668
-0.7633547625511932,-0.6018902775552895,-0.7187422036148048
-0.8460506032541906,-0.6221721837248998,-0.8112385767863332
-0.8791289395353895,-0.6627359960641206,-0.8376661119781984
-0.9838770044258529,-0.6627359960641206,-0.9631969041395583
-1.0059292286133188,-0.7032998084033414,-0.9764106717354909
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-1.0334945088476513,-0.7032998084033414,-1.0094450907253225
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-0.9011811637228555,-0.7032998084033414,-0.850879879574131
-0.504241128348468,-0.683017902233731,-0.381791129918523
0.36682172705643784,-0.581608371385679,0.6290620911703225
-0.3278233348487402,-0.5613264652160687,-0.2100121511713989
-0.7413025383637272,-0.5410445590464582,-0.7121353198168385
-0.7523286504574602,-0.5207626528768479,-0.7319559712107374
-0.3498755590362062,-0.17597024799347105,-0.36197047852462405
-0.38295389531740515,-0.17597024799347105,-0.4016117813124219
-0.5483455767233999,-0.4396350281984062,-0.5139288058778492
-0.5483455767233999,-0.33822549735035423,-0.5469632248676808
-0.39398000741113814,-0.3990712158591854,-0.3421498271307251
0.29515199844717344,-0.21653406033269185,0.4242486934333669
0.08565586866624673,-0.5004807467072374,0.2656834822821754
-0.504241128348468,-0.480198840537627,-0.4478599678981861
-0.6586066976607298,-0.6221721837248998,-0.5866045276554785
-0.807459210926125,-0.5613264652160687,-0.7848110415944679
-0.7964330988323921,-0.7032998084033414,-0.7253490874127712
-0.9342595000040544,-0.7032998084033414,-0.8905211823619289
-0.9397725560509209,-0.581608371385679,-0.936769368947693
-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
-1.027981452800785,-0.7032998084033414,-1.0028382069273563
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-0.8791289395353895,-0.7235817145729518,-0.8178454605842994
-0.46564973602040255,-0.683017902233731,-0.3355429433327588
0.1848908775098436,-0.5207626528768479,0.39121427444353535
-0.4380844557860701,-0.683017902233731,-0.30250852434292724
-0.7578417065043267,-0.6221721837248998,-0.7055284360188722
-0.7302764262699942,-0.5004807467072374,-0.7121353198168385
-0.6530936416138633,-0.6018902775552895,-0.5866045276554785
-0.5924500250983319,-0.4396350281984062,-0.5667838762615797
-0.6089891932389314,-0.5207626528768479,-0.5601769924636134
-0.5759108569577324,-0.5004807467072374,-0.5271425734737818
-0.504241128348468,-0.29766168501113344,-0.5073219220798829
0.09116892471311322,-0.4193531220287958,0.2458628308882765
0.12424726099431219,-0.4396350281984062,0.29211101747404067
-0.24512749414574284,-0.6627359960641206,-0.0778744752120727
-0.48770196020786855,-0.6627359960641206,-0.36857736232259036
-0.6806589218481958,-0.6221721837248998,-0.6130320628473438
-0.8184853230198581,-0.7235817145729518,-0.74516973880667
-0.9342595000040544,-0.7235817145729518,-0.8839142985639625
-0.9618247802383869,-0.7235817145729518,-0.9169487175537941
-0.9949031165195859,-0.7235817145729518,-0.956590020341592
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
-0.86258977139479,-0.7032998084033414,-0.8046316929883668
-0.4491105678798031,-0.6221721837248998,-0.3355429433327588
0.22348226983790906,-0.6018902775552895,0.4638899962211647
-0.3609016711299392,-0.683017902233731,-0.2100121511713989
-0.6641197537075962,-0.4396350281984062,-0.6526733656351417
-0.6806589218481958,-0.581608371385679,-0.6262458304432764
-0.5703978009108659,-0.4396350281984062,-0.5403563410697144
-0.5318064085828005,-0.4599169343680166,-0.4875012706859839
-0.5924500250983319,-0.378789309689575,-0.5866045276554785
-0.3994930634580046,-0.013714998636587874,-0.4742875030900513
-0.37192778322367215,-0.19625215416308145,-0.381791129918523
0.36130867100957137,-0.5004807467072374,0.5960276721804909
0.1793778214629771,-0.31794359118074383,0.3185385526659059
-0.15691859739587896,-0.35850740351996463,-0.0712675914141064
-0.39398000741113814,-0.5207626528768479,-0.30250852434292724
-0.537319464629667,-0.6221721837248998,-0.4412530841002198
-0.6420675295201304,-0.480198840537627,-0.6130320628473438
-0.86258977139479,-0.683017902233731,-0.8112385767863332
-0.950798668144654,-0.7032998084033414,-0.9103418337558278
-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
-1.0114422846601854,-0.683017902233731,-0.9896244393314235
-1.0224683967539183,-0.6627359960641206,-1.0094450907253225
-1.0224683967539183,-0.6627359960641206,-1.0094450907253225
-0.9783639483789863,-0.7032998084033414,-0.9433762527456594
-0.7854069867386592,-0.6627359960641206,-0.7253490874127712
-0.3498755590362062,-0.581608371385679,-0.22983280256529784
0.5267003524155661,-0.35850740351996463,0.7479859995337161
-0.05768358855228208,-0.3990712158591854,0.06087008454521981
-0.559371688817133,-0.35850740351996463,-0.553570108665647
-0.5483455767233999,-0.33822549735035423,-0.5469632248676808
-0.48770196020786855,-0.4193531220287958,-0.4478599678981861
-0.3664147271768057,-0.4193531220287958,-0.30250852434292724
-0.5979630811451984,-0.19625215416308145,-0.6526733656351417
-0.4601366799735361,-0.4193531220287958,-0.41482554890835455
-0.23961443809887634,-0.13540643565425026,-0.24304657016123046
0.4660567359000347,-0.35850740351996463,0.6753102777560867
0.1793778214629771,-0.5004807467072374,0.3780005068476027
-0.07973581273974806,-0.4396350281984062,0.047656316949287195
-0.2782058304269418,-0.5613264652160687,-0.15055019698970212
-0.3609016711299392,-0.6221721837248998,-0.22983280256529784
-0.6255283613795308,-0.5613264652160687,-0.5667838762615797
-0.8019461548792586,-0.6424540898945102,-0.7517766226046364
-0.8681028274416566,-0.480198840537627,-0.8839142985639625
-1.0004161725664524,-0.7032998084033414,-0.9698037879375246
-1.0059292286133188,-0.683017902233731,-0.9830175555334573
-1.0004161725664524,-0.683017902233731,-0.9764106717354909
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0059292286133188,-0.7032998084033414,-0.9764106717354909
-0.7688678185980596,-0.683017902233731,-0.6989215522209059
-0.40500611950487114,-0.5613264652160687,-0.30250852434292724
0.45503062380630177,-0.19625215416308145,0.6092414397764235
-0.11281414902094701,-0.4193531220287958,0.0014081303635230219
-0.5207802964890674,-0.378789309689575,-0.5007150382819165
-0.4215452876454706,-0.09484262331502946,-0.4742875030900513
-0.024605252271083126,0.47305074943406167,-0.18358461597953366
-0.07422275669288156,0.1891040630595161,-0.15055019698970212
0.00847308401011583,0.7569974358086072,-0.23643968636326415
-0.09627498088034753,0.3919231247556201,-0.24304657016123046
0.23450838193164203,0.6555879049605553,0.06747696834318613
0.7582487063839588,0.3310774062467889,0.8008410699174465
0.1904039335567101,-0.13540643565425026,0.27229036608014173
-0.15140554134901246,-0.3990712158591854,-0.051446940020207464
-0.3609016711299392,-0.33822549735035423,-0.3223291757368262
-0.6475805855669968,-0.5004807467072374,-0.6130320628473438
-0.45462362392666955,-0.33822549735035423,-0.4346462003022535
-0.6200153053326644,-0.3990712158591854,-0.6130320628473438
-0.884641995582256,-0.6018902775552895,-0.8640936471700637
-0.873615883488523,-0.5207626528768479,-0.8773074147659963
-0.950798668144654,-0.6627359960641206,-0.9235556013517604
-1.0059292286133188,-0.7235817145729518,-0.9698037879375246
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.0114422846601854,-0.6627359960641206,-0.9962313231293899
-0.9232333879103215,-0.6018902775552895,-0.9103418337558278
-0.7964330988323921,-0.5410445590464582,-0.7782041577965016
-0.7413025383637272,-0.35850740351996463,-0.7715972739985353
-0.4601366799735361,-0.03399690480619827,-0.5403563410697144
-0.3664147271768057,0.2296678753987369,-0.5139288058778492
-0.3884669513642717,0.04713071987224332,-0.4808943868880176
-0.1899969336770779,0.3310774062467889,-0.3355429433327588
0.0360383642444483,1.3451727147273087,-0.3950048975144556
-0.10178803692721403,0.9800984036743217,-0.4412530841002198
-0.38295389531740515,0.06741262604185372,-0.4808943868880176
-0.3443625029893397,0.006566907533022525,-0.41482554890835455
-0.559371688817133,-0.29766168501113344,-0.573390760059546
-0.7192503141762612,-0.6221721837248998,-0.659280249433108
-0.7854069867386592,-0.5410445590464582,-0.764990390200569
-0.86258977139479,-0.6424540898945102,-0.8244523443822658
-0.8019461548792586,-0.683017902233731,-0.7385628550087038
-0.884641995582256,-0.6424540898945102,-0.850879879574131
-0.950798668144654,-0.6627359960641206,-0.9235556013517604
-0.9563117241915204,-0.6221721837248998,-0.9433762527456594
-0.950798668144654,-0.7235817145729518,-0.9037349499578615
-0.9452856120977874,-0.5410445590464582,-0.956590020341592
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0334945088476513,-0.7032998084033414,-1.0094450907253225
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-0.9122072758165884,-0.683017902233731,-0.8707005309680299
-0.7413025383637272,-0.581608371385679,-0.6989215522209059
-0.471162792067269,-0.03399690480619827,-0.553570108665647
-0.15691859739587896,0.7367155296389969,-0.42803931650428717
-0.041144420411682606,0.5338964679428929,-0.22322591876733153
0.04706447633818128,0.8178431543174385,-0.2100121511713989
0.12424726099431219,1.466864151744971,-0.3289360595347925
-0.11832720506781351,0.6150240926213345,-0.3421498271307251
-0.23410138205200984,0.47305074943406167,-0.4346462003022535
-0.23961443809887634,0.49333265560367207,-0.4478599678981861
-0.48770196020786855,-0.11512452948463986,-0.5469632248676808
-0.8129722669729916,-0.6627359960641206,-0.7583835064026027
-0.8129722669729916,-0.480198840537627,-0.8178454605842994
-0.7357894823168607,-0.378789309689575,-0.7583835064026027
-0.7854069867386592,-0.6424540898945102,-0.7319559712107374
-0.7468155944105936,-0.5410445590464582,-0.7187422036148048
-0.8405375472073241,-0.581608371385679,-0.8178454605842994
-0.9728508923321199,-0.683017902233731,-0.9433762527456594
-1.0224683967539183,-0.7032998084033414,-0.9962313231293899
-1.0169553407070517,-0.683017902233731,-0.9962313231293899
-1.0390075648945178,-0.7032998084033414,-1.0160519745232888
-1.027981452800785,-0.7032998084033414,-1.0028382069273563
-1.0004161725664524,-0.683017902233731,-0.9764106717354909
-0.9397725560509209,-0.6627359960641206,-0.9103418337558278
-0.6971980899887953,-0.581608371385679,-0.6460664818371754
-0.7302764262699942,-0.5004807467072374,-0.7121353198168385
-0.5979630811451984,-0.13540643565425026,-0.6724940170290407
-0.5483455767233999,-0.31794359118074383,-0.553570108665647
-0.5318064085828005,-0.19625215416308145,-0.573390760059546
-0.47667584811413555,-0.15568834182386065,-0.5205356896758155
-0.40500611950487114,-0.4193531220287958,-0.3487567109286914
-0.5648847448639994,-0.5004807467072374,-0.5139288058778492
-0.7357894823168607,-0.5613264652160687,-0.6989215522209059
-0.6034761371920648,-0.35850740351996463,-0.6064251790493775
-0.6806589218481958,-0.683017902233731,-0.5932114114534449
-0.7743808746449261,-0.7235817145729518,-0.6923146684229395
-0.884641995582256,-0.7235817145729518,-0.8244523443822658
-0.8570767153479235,-0.7032998084033414,-0.7980248091904005
-0.9838770044258529,-0.7235817145729518,-0.9433762527456594
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-1.0059292286133188,-0.7235817145729518,-0.9698037879375246
-0.8239983790667246,-0.7235817145729518,-0.7517766226046364
-0.41603223159860414,-0.581608371385679,-0.30911540814089356
-0.4601366799735361,-0.6221721837248998,-0.3487567109286914
-0.8019461548792586,-0.7235817145729518,-0.7253490874127712
-0.7688678185980596,-0.581608371385679,-0.7319559712107374
-0.7413025383637272,-0.581608371385679,-0.6989215522209059
-0.7413025383637272,-0.6627359960641206,-0.6724940170290407
-0.7247633702231278,-0.5410445590464582,-0.6923146684229395
-0.6641197537075962,-0.683017902233731,-0.573390760059546
-0.5703978009108659,-0.581608371385679,-0.49410815448395023
0.0360383642444483,-0.5613264652160687,0.22604217949437758
-0.12384026111468,-0.6018902775552895,0.047656316949287195
-0.39398000741113814,-0.6424540898945102,-0.26286722155512937
-0.46564973602040255,-0.6627359960641206,-0.3421498271307251
-0.5924500250983319,-0.683017902233731,-0.4875012706859839
-0.6200153053326644,-0.7032998084033414,-0.5139288058778492
-0.928746443957188,-0.6627359960641206,-0.8971280661598952
-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-1.0004161725664524,-0.7235817145729518,-0.9631969041395583
-0.8460506032541906,-0.7235817145729518,-0.7782041577965016
-0.515267240442201,-0.683017902233731,-0.3950048975144556
0.2510475500722415,-0.5613264652160687,0.48371064761506366
-0.2782058304269418,-0.5410445590464582,-0.15715708078766844
-0.7633547625511932,-0.6424540898945102,-0.7055284360188722
-0.6641197537075962,-0.3990712158591854,-0.6658871332310743
-0.6751458658013293,-0.5004807467072374,-0.6460664818371754
-0.5648847448639994,-0.5410445590464582,-0.5007150382819165
-0.6145022492857979,-0.378789309689575,-0.6130320628473438
-0.6475805855669968,-0.35850740351996463,-0.659280249433108
-0.526293352535934,-0.4193531220287958,-0.49410815448395023
0.1793778214629771,-0.4193531220287958,0.3515729716557375
0.1077080928537127,-0.6627359960641206,0.34496608785777116
-0.2671797183332088,-0.6018902775552895,-0.12412266179783688
-0.44359751183293655,-0.683017902233731,-0.30911540814089356
-0.5428325206765334,-0.683017902233731,-0.42803931650428717
-0.7082242020825282,-0.7032998084033414,-0.6196389466453102
-0.829511435113591,-0.7032998084033414,-0.764990390200569
-0.9838770044258529,-0.7235817145729518,-0.9433762527456594
-1.0059292286133188,-0.7235817145729518,-0.9698037879375246
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-1.0224683967539183,-0.7032998084033414,-0.9962313231293899
-0.7247633702231278,-0.7235817145729518,-0.6328527142412428
-0.471162792067269,-0.7235817145729518,-0.3289360595347925
0.3447695028689719,-0.5613264652160687,0.5960276721804909
-0.2892319425206748,-0.6424540898945102,-0.1373364293937695
-0.7302764262699942,-0.5613264652160687,-0.6923146684229395
-0.6089891932389314,-0.5613264652160687,-0.5469632248676808
-0.5207802964890674,-0.5207626528768479,-0.4544668516961524
-0.559371688817133,-0.3990712158591854,-0.5403563410697144
-0.6641197537075962,-0.683017902233731,-0.573390760059546
-0.6971980899887953,-0.6221721837248998,-0.6328527142412428
-0.6530936416138633,-0.6424540898945102,-0.573390760059546
-0.06870970064601507,-0.5410445590464582,0.09390450353505136
-0.2892319425206748,-0.6221721837248998,-0.1439433131917358
-0.4105191755517376,-0.6627359960641206,-0.276080989151062
-0.5538586327702665,-0.683017902233731,-0.4412530841002198
-0.5869369690514654,-0.581608371385679,-0.5139288058778492
-0.7413025383637272,-0.6221721837248998,-0.6857077846249733
-0.7688678185980596,-0.6627359960641206,-0.7055284360188722
-0.9949031165195859,-0.7032998084033414,-0.9631969041395583
-0.9893900604727194,-0.7032998084033414,-0.956590020341592
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.0334945088476513,-0.7032998084033414,-1.0094450907253225
-1.0114422846601854,-0.7032998084033414,-0.9830175555334573
-0.9838770044258529,-0.7235817145729518,-0.9433762527456594
-0.851563659301057,-0.7032998084033414,-0.7914179253924343
-0.6420675295201304,-0.6627359960641206,-0.553570108665647
-0.41603223159860414,-0.6627359960641206,-0.2826878729490283
-0.7743808746449261,-0.581608371385679,-0.7385628550087038
-0.7192503141762612,-0.5410445590464582,-0.6857077846249733
-0.4105191755517376,-0.31794359118074383,-0.3883980137164893
-0.5869369690514654,-0.6018902775552895,-0.5073219220798829
-0.5759108569577324,-0.4396350281984062,-0.5469632248676808
-0.7413025383637272,-0.6221721837248998,-0.6857077846249733
-0.482188904161002,-0.5004807467072374,-0.41482554890835455
-0.002553028083617154,-0.5613264652160687,0.1797939929086134
-0.17897082158334493,-0.581608371385679,-0.02501940482834222
-0.5483455767233999,-0.6424540898945102,-0.4478599678981861
-0.7027111460356618,-0.683017902233731,-0.6196389466453102
-0.6971980899887953,-0.581608371385679,-0.6460664818371754
-0.7688678185980596,-0.581608371385679,-0.7319559712107374
-0.829511435113591,-0.683017902233731,-0.7715972739985353
-0.8901550516291225,-0.6627359960641206,-0.850879879574131
-0.895668107675989,-0.683017902233731,-0.850879879574131
-0.9783639483789863,-0.6627359960641206,-0.956590020341592
-1.0004161725664524,-0.7032998084033414,-0.9698037879375246
-1.0334945088476513,-0.7032998084033414,-1.0094450907253225
-0.9893900604727194,-0.7032998084033414,-0.956590020341592
-1.0059292286133188,-0.7032998084033414,-0.9764106717354909
-0.9232333879103215,-0.7032998084033414,-0.8773074147659963
-0.7302764262699942,-0.683017902233731,-0.6526733656351417
-0.6365544734732638,-0.5410445590464582,-0.5866045276554785
-0.5759108569577324,-0.4396350281984062,-0.5469632248676808
-0.3498755590362062,-0.19625215416308145,-0.35536359472665774
-0.16243165344274543,0.1891040630595161,-0.25626033775716306
-0.08524886878661454,0.04713071987224332,-0.11751577799987056
0.11873420494744569,0.4324869370948409,0.0014081303635230219
-0.134866373208413,0.08769453221146412,-0.19019149977749997
-0.10178803692721403,0.10797643838107451,-0.15715708078766844
-0.035631364364816114,0.3513593124163993,-0.15715708078766844
-0.2892319425206748,-0.19625215416308145,-0.2826878729490283
-0.526293352535934,-0.11512452948463986,-0.5932114114534449
-0.6696328097544628,-0.5613264652160687,-0.6196389466453102
-0.6696328097544628,-0.5410445590464582,-0.6262458304432764
-0.7909200427855256,-0.5613264652160687,-0.764990390200569
-0.8570767153479235,-0.6221721837248998,-0.8244523443822658
-0.8570767153479235,-0.5613264652160687,-0.8442729957761647
-0.8405375472073241,-0.581608371385679,-0.8178454605842994
-0.9232333879103215,-0.683017902233731,-0.8839142985639625
-0.9838770044258529,-0.6627359960641206,-0.9631969041395583
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-1.027981452800785,-0.683017902233731,-1.0094450907253225
-0.9673378362852534,-0.6018902775552895,-0.9631969041395583
-0.851563659301057,-0.5410445590464582,-0.8442729957761647
-0.7192503141762612,-0.378789309689575,-0.7385628550087038
-0.47667584811413555,-0.23681596650230224,-0.49410815448395023
-0.3553886150830727,-0.05427881097580867,-0.40821866511038823
0.01949919610384882,0.5136145617732825,-0.1439433131917358
0.38336089519703737,1.101789840691984,0.10051138733301768
0.5101611842749667,1.4060184332361398,0.15336645771674817
0.3943870072907703,1.2640450900488671,0.06087008454521981
0.4329783996188358,1.2640450900488671,0.10711827113098399
-0.01357914017735014,0.6150240926213345,-0.21661903496936522
-0.3443625029893397,-0.23681596650230224,-0.3355429433327588
-0.482188904161002,-0.3990712158591854,-0.4478599678981861
-0.5979630811451984,-0.5410445590464582,-0.5403563410697144
-0.6641197537075962,-0.5613264652160687,-0.6130320628473438
-0.6641197537075962,-0.683017902233731,-0.573390760059546
-0.7192503141762612,-0.6018902775552895,-0.6658871332310743
-0.8791289395353895,-0.6221721837248998,-0.850879879574131
-1.0004161725664524,-0.7032998084033414,-0.9698037879375246
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0169553407070517,-0.7032998084033414,-0.9896244393314235
-0.8901550516291225,-0.7032998084033414,-0.8376661119781984
-0.537319464629667,-0.683017902233731,-0.42143243270632086
0.36130867100957137,-0.4599169343680166,0.5828139045845583
-0.26166666228634233,-0.4193531220287958,-0.17697773218156737
-0.537319464629667,-0.4599169343680166,-0.49410815448395023
-0.5648847448639994,-0.4599169343680166,-0.5271425734737818
-0.8460506032541906,-0.7235817145729518,-0.7782041577965016
-0.8681028274416566,-0.7032998084033414,-0.8112385767863332
-0.906694219769722,-0.7032998084033414,-0.8574867633720973
-0.851563659301057,-0.7235817145729518,-0.7848110415944679
-0.8129722669729916,-0.683017902233731,-0.7517766226046364
-0.6089891932389314,-0.683017902233731,-0.5073219220798829
-0.32231027880187374,-0.6424540898945102,-0.17697773218156737
-0.6034761371920648,-0.7032998084033414,-0.49410815448395023
-0.7964330988323921,-0.7235817145729518,-0.7187422036148048
-0.6034761371920648,-0.683017902233731,-0.5007150382819165
-0.6255283613795308,-0.6424540898945102,-0.5403563410697144
-0.7964330988323921,-0.7235817145729518,-0.7187422036148048
-1.0059292286133188,-0.7235817145729518,-0.9698037879375246
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0334945088476513,-0.7032998084033414,-1.0094450907253225
-0.7909200427855256,-0.7235817145729518,-0.7121353198168385
-0.45462362392666955,-0.683017902233731,-0.3223291757368262
0.13527337308804516,-0.5207626528768479,0.33175232026183854
-0.3609016711299392,-0.5613264652160687,-0.24965345395919677
-0.6696328097544628,-0.4599169343680166,-0.6526733656351417
-0.7357894823168607,-0.5613264652160687,-0.6989215522209059
-0.5703978009108659,-0.6018902775552895,-0.4875012706859839
-0.6145022492857979,-0.4599169343680166,-0.5866045276554785
-0.6089891932389314,-0.35850740351996463,-0.6130320628473438
-0.6916850339419287,-0.581608371385679,-0.639459598039209
-0.482188904161002,-0.5207626528768479,-0.40821866511038823
0.28963894240030696,-0.480198840537627,0.5035312990089627
0.1904039335567101,-0.5207626528768479,0.39782115824150166
-0.3884669513642717,-0.6424540898945102,-0.25626033775716306
-0.559371688817133,-0.683017902233731,-0.4478599678981861
-0.6971980899887953,-0.5613264652160687,-0.6526733656351417
-0.7854069867386592,-0.6627359960641206,-0.7253490874127712
-0.906694219769722,-0.683017902233731,-0.8640936471700637
-1.0004161725664524,-0.6627359960641206,-0.9830175555334573
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-1.0224683967539183,-0.6627359960641206,-1.0094450907253225
-1.0390075648945178,-0.7032998084033414,-1.0160519745232888
-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
-0.8239983790667246,-0.7032998084033414,-0.7583835064026027
-0.4380844557860701,-0.683017902233731,-0.30250852434292724
0.36682172705643784,-0.4599169343680166,0.5894207883825247
-0.22858832600514337,-0.581608371385679,-0.08448135901003902
-0.6255283613795308,-0.5004807467072374,-0.5866045276554785
-0.6420675295201304,-0.5613264652160687,-0.5866045276554785
-0.5924500250983319,-0.31794359118074383,-0.6064251790493775
-0.3553886150830727,-0.013714998636587874,-0.42143243270632086
-0.515267240442201,-0.29766168501113344,-0.5205356896758155
-0.4380844557860701,-0.33822549735035423,-0.41482554890835455
-0.2782058304269418,-0.17597024799347105,-0.276080989151062
0.4329783996188358,-0.11512452948463986,0.556386369392693
0.06360364447878077,-0.5613264652160687,0.2590765984842091
-0.21756221391141037,-0.6018902775552895,-0.06466070761614008
-0.5207802964890674,-0.5410445590464582,-0.4478599678981861
-0.6530936416138633,-0.6627359960641206,-0.5667838762615797
-0.7798939306917927,-0.6424540898945102,-0.7253490874127712
-0.9232333879103215,-0.7235817145729518,-0.8707005309680299
-0.9728508923321199,-0.6627359960641206,-0.9499831365436257
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.027981452800785,-0.7032998084033414,-1.0028382069273563
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0004161725664524,-0.7032998084033414,-0.9698037879375246
-0.851563659301057,-0.7032998084033414,-0.7914179253924343
-0.4325713997392036,-0.7032998084033414,-0.2892947567469946
0.16835170936924412,-0.6424540898945102,0.4110349258374343
-0.24512749414574284,-0.5207626528768479,-0.12412266179783688
